bib,isbn,bookType,title,publishDate,publishOrder,firstCheckOut,lastCheckOut,adoption,publishDay,fcheckoutDay,ageFull,ageCheckouts,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,totalCheckout,deweyNumber,deweyCategory
2672349,031604119X,acbk,world without I,8/11/10,943,8/25/10,9/19/14,14,222,236,2243,1954,0,0,0,0,20,18,4,4,4,0,50,297," Islam, Böbism & Bahö'ê Faith"
2636763,749929456,acbk,Kitchen table t,8/12/10,944,9/20/10,11/10/14,39,223,262,2242,1928,0,0,0,0,6,14,10,8,6,5,49,658,General management
2688998,310719127,jcbk,Children of God,8/14/10,945,1/10/11,1/17/15,149,225,9,2240,1816,0,0,0,0,0,17,23,12,21,18,91,220,Bible
2673240,231144121,acbk,Fixing the sky,8/22/10,946,9/17/10,6/7/14,26,233,259,2232,1931,0,0,0,0,8,8,2,1,1,1,21,551," Geology, hydrology, meteorology"
2728432,737748737,acbk,Campaign financ,8/23/10,947,9/19/11,8/4/14,392,234,261,2231,1564,0,0,0,0,0,1,6,1,1,1,10,324,The political process
2674141,9749511913,acbk,Than Shwe unmas,8/27/10,948,10/6/10,2/22/14,40,238,278,2227,1912,0,0,0,0,6,4,3,1,2,1,17,959, Southeast Asia
2670015,1587299046,acbk,Poets on teachi,8/28/10,949,8/29/10,10/10/13,1,239,240,2226,1950,0,0,0,0,4,7,4,2,0,0,17,808,Rhetoric & collections of literary texts from more than two literatures
2673636,1404187804,acbk,butterfly effec,8/29/10,950,9/7/10,1/16/15,9,240,249,2225,1941,0,0,0,0,28,19,8,14,7,13,89,158, Applied psychology
2744130,1432940805,jcbk,Kwanzaa,9/1/10,951,12/29/11,12/16/14,484,243,362,2222,1463,0,0,0,0,0,1,12,12,12,14,51,394, General customs
2652597,1592405762,acbk,ones who hit th,9/2/10,952,9/13/10,7/6/14,11,244,255,2221,1935,0,0,0,0,15,17,6,10,3,3,54,796,Athletic & outdoor sports & games
2670726,1605981079,acbk,story of Brutus,9/4/10,953,9/15/10,11/14/14,11,246,257,2219,1933,0,0,0,0,11,6,5,3,5,2,32,599, Mammalia (Mammals)
2714426,838910459,acbk,Young adult lit,9/6/10,954,5/22/11,3/26/14,258,248,141,2217,1684,0,0,0,0,0,6,3,2,3,2,16,813,American fiction in English
2663130,1400066093,acbk,Mary Tudor prin,9/7/10,955,9/18/10,1/21/15,11,249,260,2216,1930,0,0,0,0,15,36,13,11,12,7,94,230,Christianity
2678913,1581154569,acbk,Guide to gettin,9/7/10,956,10/19/10,1/7/15,42,249,291,2216,1899,0,0,0,0,3,12,4,5,4,2,30,700,The Arts
2670244,849920698,acbk,Outlive your li,9/12/10,957,9/27/10,10/15/14,15,254,269,2211,1921,0,0,0,0,13,24,8,11,5,5,66,248," Christian experience, practice, life"
2658604,61765287,jcbk,Silly street se,9/14/10,958,10/21/10,1/14/15,37,256,293,2209,1897,0,0,0,0,8,68,48,58,52,33,267,811,American poetry in English
2636793,1933895144,acbk,Successful busi,9/16/10,959,9/26/10,12/16/14,10,258,268,2207,1922,0,0,0,0,22,55,55,50,34,29,245,658,General management
2740830,142050262X,acbk,Baseball,9/17/10,960,7/23/12,1/7/15,675,259,204,2206,1256,0,0,0,0,0,0,1,8,5,5,19,796,Athletic & outdoor sports & games
2739476,9814307912,acbk,Hindsight and p,9/21/10,961,11/18/11,12/22/12,423,263,321,2202,1504,0,0,0,0,0,2,1,0,0,1,4,809," History, description, critical appraisal of more than two literatures"
2676568,1597267325,acbk,Sprawl repair m,9/24/10,962,10/9/10,11/16/14,15,266,281,2199,1909,0,0,0,0,5,8,8,8,5,8,42,307, Communities
2742088,745962106,jcbk,tale of Baboush,9/24/10,963,11/10/11,1/12/15,412,266,313,2199,1512,0,0,0,0,0,16,27,25,19,27,114,398, Folklore
2681509,310708907,jcbk,Saint Francis a,9/26/10,964,11/2/10,12/28/14,37,268,305,2197,1885,0,0,0,0,8,14,10,14,11,14,71,398, Folklore
2745317,143545717X,acbk,Home recording,9/30/10,965,12/16/11,1/8/15,442,272,349,2193,1476,0,0,0,0,0,2,11,14,7,5,39,621, Applied physics
2715318,077872137X,acbk,Cutting and sel,10/1/10,966,6/10/11,12/17/14,252,273,160,2192,1665,0,0,0,0,0,4,4,6,3,2,19,616, Diseases
2673198,1402771231,acbk,Oz Clarkes let,10/5/10,967,10/24/10,11/18/14,19,277,296,2188,1894,0,0,0,0,8,23,13,12,13,8,77,641, Food & drink
2714700,160714655X,acbk,IELTS,10/5/10,968,4/27/11,1/18/15,204,277,116,2188,1709,0,0,0,0,0,33,37,51,47,43,211,428,Standard English usage (Prescriptive linguistics)
2728196,007171801X,acbk,Top 50 skills f,10/8/10,969,8/26/11,9/25/14,322,280,237,2185,1588,0,0,0,0,0,18,38,29,12,5,102,355, Military science
2683744,310714869,acbk,Tournaments coc,10/9/10,970,2/22/11,12/26/14,136,281,52,2184,1773,0,0,0,0,0,9,2,1,3,2,17,306, Culture & institutions
2669093,1402240597,jcbk,Bran Hambric Th,10/10/10,971,10/26/10,11/12/14,16,282,298,2183,1892,0,0,0,0,14,45,29,25,16,2,131,364, Criminology
2738271,955942624,acbk,Bangiyada Islaa,10/10/10,972,11/13/11,2/18/14,399,282,316,2183,1509,0,0,0,0,0,2,1,1,1,1,6,332, Financial economics
2663117,374128952,acbk,Conversations w,10/11/10,973,10/18/10,1/12/15,7,283,290,2182,1900,0,0,0,0,27,50,20,26,17,6,146,684,Furnishings & home workshops
2624851,385735618,acbk,Ice claw,10/12/10,974,10/27/10,6/1/14,15,284,299,2181,1891,0,0,0,0,16,45,24,15,1,0,101,306, Culture & institutions
2622507,1592404790,acbk,amazing story o,10/14/10,975,10/20/10,11/20/14,6,286,292,2179,1898,0,0,0,0,15,44,28,18,13,12,130,530,Physics
2714418,761449604,acbk,Golda Meir,10/15/10,976,6/12/12,8/22/14,606,287,163,2178,1297,0,0,0,0,0,0,2,2,4,1,9,180,"Ancient, medieval, eastern philosophy"
2715010,8492691492,jcbk,No me da miedo,10/15/10,977,6/14/11,12/26/14,242,287,164,2178,1661,0,0,0,0,0,7,9,7,4,8,35,323, Civil & political rights
2661710,151014434,acbk,wake of forgive,10/21/10,978,10/24/10,9/11/14,3,293,296,2172,1894,0,0,0,0,29,57,12,5,8,2,113,398, Folklore
2678995,1410428575,acbk,ark,10/22/10,979,10/26/10,7/9/13,4,294,298,2171,1892,0,0,0,0,5,15,2,3,0,1,26,153,Conscious mental processes & intelligence
2665788,310717892,acbk,Spotlight,10/23/10,980,11/7/10,3/17/13,15,295,310,2170,1880,0,0,0,0,4,14,2,1,0,0,21,650,Management & auxiliary services
2681749,761157476,jcbk,Do something a,10/24/10,981,11/3/10,12/19/14,10,296,306,2169,1884,0,0,0,0,3,21,10,7,7,9,57,322,Relation of state to organized groups & their members
2673904,735645205,acbk,Troubleshooting,10/25/10,982,11/29/10,12/15/14,35,297,332,2168,1858,0,0,0,0,5,31,13,13,8,4,74,5," Computer programming, programs & data"
2750522,047067895X,acbk,Home winemaking,10/26/10,983,1/29/12,1/13/15,460,298,28,2167,1432,0,0,0,0,0,0,15,11,10,6,42,641, Food & drink
2674134,295990643,acbk,home for every,10/29/10,984,12/28/10,8/24/14,60,301,361,2164,1829,0,0,0,0,2,11,5,2,2,4,26,362,Social problems of & services to groups of people
2730755,321749588,acbk,Layers the comp,10/29/10,985,8/24/11,1/12/15,299,301,235,2164,1590,0,0,0,0,0,22,31,19,14,14,100,6, Special computer methods
2678880,810152118,acbk,Who occupies th,10/30/10,986,10/31/10,7/19/14,1,302,303,2163,1887,0,0,0,0,8,14,2,2,2,1,29,306, Culture & institutions
2714442,1604138025,acbk,Nutrition and e,11/1/10,987,5/22/11,10/8/14,202,304,141,2161,1684,0,0,0,0,0,7,9,5,9,4,34,616, Diseases
2743663,758242522,acbk,On the come up,11/1/10,988,12/11/11,9/12/14,405,304,344,2161,1481,0,0,0,0,0,3,16,4,7,3,33,745,Decorative arts
2714958,199742669,acbk,Gulag boss a So,11/5/10,989,5/9/11,7/15/14,185,308,128,2157,1697,0,0,0,0,0,6,9,0,4,1,20,365, Penal & related institutions
2728641,786448865,acbk,Cooler than fic,11/8/10,990,11/19/11,10/26/14,376,311,322,2154,1503,0,0,0,0,0,1,1,0,1,1,4,27,"General libraries, archives, information centers"
2771469,470767774,acbk,Many happy retu,11/9/10,991,4/24/12,8/3/12,532,312,114,2153,1346,0,0,0,0,0,0,3,0,0,1,4,338, Production
2715136,1598845659,acbk,Storytimes for,11/10/10,992,2/2/12,9/13/14,449,313,32,2152,1428,0,0,0,0,0,0,3,2,3,2,10,27,"General libraries, archives, information centers"
2666721,1592405711,acbk,Dave Pelzs golf,11/11/10,993,12/7/10,9/25/14,26,314,340,2151,1850,0,0,0,0,7,17,8,13,5,7,57,796,Athletic & outdoor sports & games
2682197,763779814,acbk,100 questions a,11/11/10,994,11/26/11,9/16/13,380,314,329,2151,1496,0,0,0,0,0,1,0,2,0,0,3,618," Gynecology, obstetrics, pediatrics, geriatrics"
2685670,1579653979,acbk,Chewy gooey cri,11/12/10,995,11/21/10,12/29/14,9,315,324,2150,1866,0,0,0,0,12,118,58,68,45,43,344,641, Food & drink
2722974,801449340,acbk,Maos new world,11/12/10,996,8/17/11,11/21/11,278,315,228,2150,1597,0,0,0,0,0,3,0,0,0,1,4,306, Culture & institutions
2670397,738581453,acbk,Early Spokane,11/15/10,997,12/20/10,1/21/15,35,318,353,2147,1837,0,0,0,0,2,20,11,4,12,9,58,979,Great Basin & Pacific Slope region of United States
2717500,8420406619,acbk,Habitaci???_???,11/17/10,998,6/30/11,8/6/14,225,320,180,2145,1645,0,0,0,0,0,4,3,0,3,1,11,863,Spanish fiction
2687111,802853773,acbk,wild man,11/19/10,999,1/7/11,12/23/13,49,322,6,2143,1819,0,0,0,0,0,5,2,2,0,0,9,741,Drawing & drawings
2730949,142050326X,acbk,Genghis Khan an,11/19/10,1000,11/13/11,11/2/14,359,322,316,2143,1509,0,0,0,0,0,2,6,6,9,3,26,950,History of Asia
2744217,1605540242,jcbk,Lens on outdoor,11/23/10,1001,2/24/12,11/10/14,458,326,54,2139,1406,0,0,0,0,0,0,9,10,9,10,38,371,Schools & their activities; special education
2676633,814776558,acbk,More New York s,11/24/10,1002,1/15/11,5/30/14,52,327,14,2138,1811,0,0,0,0,0,40,4,4,1,1,50,974, Northeastern United States (New England & Middle Atlantic states)
2714446,737749245,acbk,Teen pregnancy,11/24/10,1003,6/20/11,8/3/14,208,327,170,2138,1655,0,0,0,0,0,1,4,1,3,1,10,306, Culture & institutions
2716037,1401230857,acbk,Green Lantern S,11/26/10,1004,5/17/11,1/10/15,172,329,136,2136,1689,0,0,0,0,0,73,55,56,35,22,241,741,Drawing & drawings
2687172,1603425772,acbk,Growing tasty t,11/27/10,1005,12/9/10,1/13/15,12,330,342,2135,1848,0,0,0,0,5,34,15,16,5,7,82,635,Garden crops (Horticulture)
2715282,814416136,acbk,disaster recove,12/1/10,1006,5/10/11,12/5/14,160,334,129,2131,1696,0,0,0,0,0,4,5,2,6,4,21,658,General management
2808402,766031969,jcbk,Learning to car,12/1/10,1007,8/10/12,1/8/15,618,334,222,2131,1238,0,0,0,0,0,0,11,26,25,16,78,636, Animal husbandry
2678956,1603425837,acbk,Storeys guide t,12/3/10,1008,12/16/10,6/24/14,13,336,349,2129,1841,0,0,0,0,1,1,3,3,3,1,12,636, Animal husbandry
2718183,470604549,acbk,hedge fund tale,12/3/10,1009,5/31/11,10/13/13,179,336,150,2129,1675,0,0,0,0,0,29,8,4,0,2,43,345, Criminal law
2716862,1589808568,acbk,Rise to the occ,12/7/10,1010,5/23/11,1/15/15,167,340,142,2125,1683,0,0,0,0,0,16,7,3,7,7,40,641, Food & drink
2733489,1593787596,acbk,American pit bu,12/7/10,1011,10/6/11,1/22/15,303,340,278,2125,1547,0,0,0,0,0,6,12,7,5,4,34,636, Animal husbandry
2801225,1857883861,acbk,50 psychology c,12/7/10,1012,5/10/12,1/7/15,520,340,130,2125,1330,0,0,0,0,0,0,36,43,41,40,160,150,Psychology
2722984,080189798X,acbk,Seven wonders o,12/8/10,1013,7/9/11,10/4/14,213,341,189,2124,1636,0,0,0,0,0,9,7,6,4,4,30,520,Astronomy & allied sciences
2731473,470498986,acbk,Your successful,12/9/10,1014,9/6/11,1/2/15,271,342,248,2123,1577,0,0,0,0,0,15,30,32,16,12,105,649, Child rearing; home care of people with disabilities & illnesses
2749789,007170311X,acbk,Innovative perf,12/9/10,1015,2/1/12,11/20/14,419,342,31,2123,1429,0,0,0,0,0,0,3,2,3,0,8,658,General management
2721557,71628347,acbk,Boatbuilding ma,12/10/10,1016,10/9/11,10/2/14,303,343,281,2122,1544,0,0,0,0,0,2,6,8,8,4,28,623, Military & nautical engineering
2771447,1439902135,acbk,Claiming the or,12/10/10,1017,4/3/12,8/25/14,480,343,93,2122,1367,0,0,0,0,0,0,17,12,6,9,44,305, Groups of people
2716940,1849051143,jcbk,Something diffe,12/15/10,1018,6/21/11,10/26/13,188,348,171,2117,1654,0,0,0,0,0,7,4,6,0,3,20,616, Diseases
2746478,1601521383,acbk,Brain tumors,12/15/10,1019,1/28/12,10/20/13,409,348,27,2117,1433,0,0,0,0,0,0,5,2,0,2,9,616, Diseases
2652347,1844767590,acbk,Walking oriente,12/16/10,1020,12/29/10,10/25/14,13,349,362,2116,1828,0,0,0,0,3,13,9,7,12,6,50,796,Athletic & outdoor sports & games
2715129,1591588286,acbk,Reference rebor,12/16/10,1021,5/17/11,1/26/14,152,349,136,2116,1689,0,0,0,0,0,6,4,7,1,2,20,25," Operations of libraries, archives, information centers"
2714434,737749652,acbk,Extremism,12/17/10,1022,5/26/11,8/22/13,160,350,145,2115,1680,0,0,0,0,0,2,0,1,0,0,3,303,Social processes
2740213,1440507465,acbk,everything canc,12/18/10,1023,10/24/11,12/23/14,310,351,296,2114,1529,0,0,0,0,0,8,24,11,10,8,61,641, Food & drink
2687454,310319951,acbk,place of peace,12/19/10,1024,1/14/11,11/28/14,26,352,13,2113,1812,0,0,0,0,0,33,6,6,5,1,51,746, Textile arts
2700043,1601631332,acbk,Make every seco,12/20/10,1025,2/4/11,1/13/15,46,353,34,2112,1791,0,0,0,0,0,43,38,25,25,12,143,650,Management & auxiliary services
2747456,1616512768,acbk,Taking control,12/20/10,1026,1/24/12,10/1/13,400,353,23,2112,1437,0,0,0,0,0,0,4,2,0,0,6,394, General customs
2726244,1580115128,acbk,Fast fresh gard,12/21/10,1027,7/22/11,12/16/14,213,354,202,2111,1623,0,0,0,0,0,22,32,23,26,13,116,635,Garden crops (Horticulture)
2737686,737750049,acbk,attack on Pearl,12/22/10,1028,11/12/11,11/21/14,325,355,315,2110,1510,0,0,0,0,0,3,6,4,3,5,21,940,History of Europe
2771490,321749596,acbk,Vector basic tr,12/22/10,1029,3/23/12,1/11/15,457,355,82,2110,1378,0,0,0,0,0,0,16,14,7,10,47,6, Special computer methods
2843546,295990775,acbk,Tipi heritage o,12/24/10,1030,10/16/12,5/22/14,662,357,289,2108,1171,0,0,0,0,0,0,1,1,1,0,3,978,Western United States
2716053,1427820112,acbk,secret notes of,12/28/10,1031,5/18/11,1/21/15,141,361,137,2104,1688,0,0,0,0,0,51,29,6,7,6,99,741,Drawing & drawings
2670247,446561746,acbk,Peace and plent,12/29/10,1032,1/10/11,12/17/14,12,362,9,2103,1816,0,0,0,0,0,62,14,12,10,11,109,332, Financial economics
2713935,545215897,jcbk,Cliffords birth,1/1/11,1033,6/1/11,1/22/15,151,0,151,2100,1674,0,0,0,0,0,57,81,28,121,99,386,618," Gynecology, obstetrics, pediatrics, geriatrics"
2743636,1606840541,jcbk,Lucky cap,1/1/11,1034,12/12/11,1/22/15,345,0,345,2100,1480,0,0,0,0,0,2,25,17,19,19,82,745,Decorative arts
2722953,9814295728,acbk,Beijing record,1/3/11,1035,9/13/11,8/18/14,253,2,255,2098,1570,0,0,0,0,0,3,2,1,2,0,8,307, Communities
2740299,1935164996,acbk,En el ojo del h,1/3/11,1036,12/3/11,9/21/14,334,2,336,2098,1489,0,0,0,0,0,2,3,1,2,0,8,863,Spanish fiction
2714017,1442417196,jcbk,boy who ate fea,1/4/11,1037,5/11/11,9/11/14,127,3,130,2097,1695,0,0,0,0,0,5,5,7,5,2,24,618," Gynecology, obstetrics, pediatrics, geriatrics"
2744942,737748931,acbk,Should the Unit,1/4/11,1038,2/6/12,6/30/14,398,3,36,2097,1424,0,0,0,0,0,0,3,2,3,5,13,306, Culture & institutions
2806609,7806886443,acbk,Guo wang de yan,1/5/11,1039,7/2/12,11/13/13,544,4,183,2096,1277,0,0,0,0,0,0,4,7,0,0,11,941, British Isles
2700373,1585428515,acbk,Now write scree,1/6/11,1040,2/5/11,1/14/15,30,5,35,2095,1790,0,0,0,0,0,25,24,20,18,14,101,808,Rhetoric & collections of literary texts from more than two literatures
2713946,448455536,jcbk,surprise for Mo,1/6/11,1041,5/23/11,7/15/13,137,5,142,2095,1683,0,0,0,0,0,36,47,11,0,0,94,618," Gynecology, obstetrics, pediatrics, geriatrics"
2714443,737749873,acbk,Race relations,1/7/11,1042,5/24/11,6/12/14,137,6,143,2094,1682,0,0,0,0,0,3,5,2,1,1,12,305, Groups of people
2674449,7214048205,acbk,Cang huang,1/8/11,1043,6/13/11,7/30/14,156,7,163,2093,1662,0,0,0,0,0,8,12,9,3,3,35,895,Literatures of East & Southeast Asia
2715313,738721301,acbk,Chasing AllieCa,1/8/11,1044,6/5/11,7/29/13,148,7,155,2093,1670,0,0,0,0,0,4,3,3,0,0,10,741,Drawing & drawings
2758150,7508616782,acbk,Shi jie yin ni,1/9/11,1045,4/24/12,1/10/15,471,8,114,2092,1346,0,0,0,0,0,0,14,7,3,8,32,338, Production
2815513,7508629744,acbk,Xingbake yi qie,1/10/11,1046,9/15/12,1/6/15,614,9,258,2091,1202,0,0,0,0,0,0,5,9,5,9,28,658,General management
2715263,1556439288,acbk,Your psychic po,1/11/11,1047,5/14/11,1/21/15,123,10,133,2090,1692,0,0,0,0,0,31,17,13,9,8,78,133,Specific topics in parapsychology & occultism
2746572,1426307578,jcbk,Deadliest anima,1/11/11,1048,1/28/12,1/9/15,382,10,27,2090,1433,0,0,0,0,0,0,77,76,69,44,266,591,Specific topics in natural history of animals
2801111,7506356678,acbk,Yi jiu wu ling,1/12/11,1049,5/23/12,12/26/14,497,11,143,2089,1317,0,0,0,0,0,0,10,9,5,0,24,951, China & adjacent areas
2750535,199580375,acbk,One nation unde,1/14/11,1050,1/15/12,7/15/14,366,13,14,2087,1446,0,0,0,0,0,0,7,0,1,0,8,327, International relations
2718495,1442206098,acbk,2012 and the en,1/16/11,1051,6/2/11,12/29/14,137,15,152,2085,1673,0,0,0,0,0,13,9,1,3,0,26,236, Eschatology
2692328,1862058431,acbk,William Kate ce,1/17/11,1052,3/25/11,11/19/14,67,16,83,2084,1742,0,0,0,0,0,27,4,3,2,2,38,941, British Isles
2724274,300153058,acbk,Unwarranted inf,1/17/11,1053,7/14/11,7/5/13,178,16,194,2084,1631,0,0,0,0,0,7,3,3,0,0,13,355, Military science
2758404,1573447579,acbk,Best lesbian ro,1/17/11,1054,2/13/12,9/4/14,392,16,43,2084,1417,0,0,0,0,0,0,30,6,5,3,44,935, Mesopotamia to 637 & Iranian Plateau to 637
2762337,1595826629,acbk,Gantz 15,1/18/11,1055,2/24/12,12/27/14,402,17,54,2083,1406,0,0,0,0,0,0,22,6,8,6,42,741,Drawing & drawings
2722962,520265459,acbk,Field guide to,1/19/11,1056,7/13/11,12/16/14,175,18,193,2082,1632,0,0,0,0,0,5,15,14,15,8,57,599, Mammalia (Mammals)
2726218,578071991,jcbk,Freddies blanke,1/20/11,1057,8/17/11,12/30/14,209,19,228,2081,1597,0,0,0,0,0,9,28,21,12,9,79,746, Textile arts
2673570,547237448,acbk,Janus stone,1/21/11,1058,1/31/11,1/17/15,10,20,30,2080,1795,0,0,0,0,0,155,165,89,49,49,507,741,Drawing & drawings
2715248,470548673,acbk,leaders guide t,1/21/11,1059,5/11/11,12/31/14,110,20,130,2080,1695,0,0,0,0,0,24,24,16,9,5,78,658,General management
2746551,745961703,jcbk,three trees a t,1/21/11,1060,1/7/12,12/17/14,351,20,6,2080,1454,0,0,0,0,0,0,74,57,57,39,227,398, Folklore
2714950,691140685,acbk,Debtor nation t,1/23/11,1061,5/7/11,11/13/14,104,22,126,2078,1699,0,0,0,0,0,11,7,10,4,1,33,332, Financial economics
2678826,316053724,acbk,Cypress House,1/24/11,1062,1/31/11,1/11/15,7,23,30,2077,1795,0,0,0,0,0,206,50,32,12,17,317,306, Culture & institutions
2741476,1414309228,acbk,brotherhood,1/24/11,1063,11/8/11,3/29/14,288,23,311,2077,1514,0,0,0,0,0,12,19,8,2,0,41,811,American poetry in English
2750615,1606841181,jcbk,rendering a cyb,1/25/11,1064,2/16/12,11/18/14,387,24,46,2076,1414,0,0,0,0,0,0,28,13,20,6,67,741,Drawing & drawings
2732735,785148728,acbk,New Avengers 1,1/26/11,1065,8/18/11,11/22/14,204,25,229,2075,1596,0,0,0,0,0,52,88,45,29,18,232,741,Drawing & drawings
2723042,773538216,acbk,Cold War touris,1/27/11,1066,7/12/11,8/21/12,166,26,192,2074,1633,0,0,0,0,0,6,3,0,0,0,9,914,Geography of & travel in Europe
2749375,1440213690,acbk,Knitting knee h,1/27/11,1067,2/3/12,1/17/15,372,26,33,2074,1427,0,0,0,0,0,0,29,14,8,6,57,746, Textile arts
2733533,262014904,acbk,Perplexities of,1/28/11,1068,9/18/11,1/6/15,233,27,260,2073,1565,0,0,0,0,0,4,5,5,4,1,19,126, The self
2712937,822961490,acbk,Red clay weathe,1/30/11,1069,5/18/11,4/14/14,108,29,137,2071,1688,0,0,0,0,0,3,2,0,1,0,6,811,American poetry in English
2731032,083891070X,acbk,Assistive techn,1/30/11,1070,10/26/11,10/1/14,269,29,298,2071,1527,0,0,0,0,0,2,2,1,4,0,9,27,"General libraries, archives, information centers"
2715109,1555707327,acbk,Lean library ma,1/31/11,1071,7/10/11,12/23/14,160,30,190,2070,1635,0,0,0,0,0,6,7,7,1,3,24,25," Operations of libraries, archives, information centers"
2641788,762754672,acbk,big book of Civ,2/1/11,1072,5/23/11,1/12/15,111,31,142,2069,1683,0,0,0,0,0,9,5,7,2,3,26,973, United States
2745161,1856697312,acbk,Very small caf?,2/2/11,1073,12/11/11,12/6/14,312,32,344,2068,1481,0,0,0,0,0,5,27,17,16,10,75,747, Interior decoration
2721182,1554512840,acbk,never weres,2/3/11,1074,7/1/11,11/26/14,148,33,181,2067,1644,0,0,0,0,0,32,27,29,16,20,124,741,Drawing & drawings
2744932,737751525,acbk,Green cities,2/4/11,1075,12/27/11,6/2/14,326,34,360,2066,1465,0,0,0,0,0,1,2,4,1,1,9,307, Communities
2721602,888645473,acbk,Winter in Firel,2/6/11,1076,11/9/11,12/30/14,276,36,312,2064,1513,0,0,0,0,0,5,15,3,5,5,33,918,Geography of & travel in South America
2708940,1606994158,acbk,Fuc_ __u _ss__l,2/7/11,1077,4/7/11,1/17/15,59,37,96,2063,1729,0,0,0,0,0,21,8,7,3,5,44,741,Drawing & drawings
2743047,393327965,acbk,And the sea wil,2/7/11,1078,12/16/11,1/5/15,312,37,349,2063,1476,0,0,0,0,0,2,12,9,5,4,32,364, Criminology
2700764,470595248,acbk,Adobe After Eff,2/8/11,1079,2/9/11,1/2/15,1,38,39,2062,1786,0,0,0,0,0,35,17,12,10,1,75,778,Specific fields & special kinds of photography
2714896,786458690,acbk,founders of Ame,2/8/11,1080,5/17/11,6/11/14,98,38,136,2062,1689,0,0,0,0,0,17,4,5,2,2,30,641, Food & drink
2691236,983139008,acbk,Vivos bajo tier,2/9/11,1081,3/16/11,6/23/14,35,39,74,2061,1751,0,0,0,0,0,11,2,0,2,1,16,363,Other social problems & services
2702992,1900486695,acbk,Dark stars risi,2/9/11,1082,2/28/11,10/28/14,19,39,58,2061,1767,0,0,0,0,0,32,24,12,10,5,83,709," History, geographic treatment, biography"
2720169,830757171,acbk,mothers guide t,2/9/11,1083,6/11/11,7/8/14,122,39,161,2061,1664,0,0,0,0,0,1,1,0,1,0,3,248," Christian experience, practice, life"
2746800,1554078377,acbk,Annuals and per,2/10/11,1084,1/23/12,10/20/14,347,40,22,2060,1438,0,0,0,0,0,0,14,9,6,7,36,635,Garden crops (Horticulture)
2716165,760339449,acbk,Motor City musc,2/11/11,1085,5/25/11,10/1/14,103,41,144,2059,1681,0,0,0,0,0,17,10,1,7,2,37,629,Other branches of engineering
2690639,080509377X,acbk,My fathers fort,2/15/11,1086,3/7/11,9/15/14,20,45,65,2055,1760,0,0,0,0,0,30,19,1,5,2,57,617," Surgery, regional medicine, dentistry, ophthalmology, otology, audiology"
2792440,778752658,jcbk,Perimeter,2/15/11,1087,4/25/12,11/10/14,435,45,115,2055,1345,0,0,0,0,0,0,7,9,11,8,35,516, Geometry
2713967,448453703,jcbk,Whats black and,2/17/11,1088,5/11/11,1/16/15,83,47,130,2053,1695,0,0,0,0,0,36,31,27,13,12,119,618," Gynecology, obstetrics, pediatrics, geriatrics"
2716832,1440305552,acbk,Backyard projec,2/17/11,1089,5/21/11,1/9/15,93,47,140,2053,1685,0,0,0,0,0,30,37,23,18,22,130,684,Furnishings & home workshops
2695358,313383413,acbk,lost art of the,2/18/11,1090,4/3/11,8/23/14,44,48,92,2052,1733,0,0,0,0,0,9,8,4,2,1,24,302, Social interaction
